ID,SMILES,T.cruzi
4502,[H]OC(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])OC1=C(C([H])=C(C([H])=C2C(=O)N([H])C(=O)N([H])C2=O)C([H])=C1OC([H])([H])[H])C([H])([H])C([H])=C([H])[H],0
4802,[H]N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C(F)=C(F)C([H])=C1[H],0
4725,[H]OC1=C([H])C(=NC(SC([H])([H])C(=O)N([H])C2=C([H])C(=C([H])C([H])=C2[H])C([H])([H])[H])=N1)N([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0
5157,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=NC(=C([H])S1)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
5894,[H]C(=C1SC(=S)N(C1=O)C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(F)C([H])=C1[H],0
2310,[H]N(C(=O)C([H])([H])OC1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C1=NC(=C([H])S1)C([H])([H])SC([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H],0
2880,[H]N(C(=O)C1=NN2C([H])=C([H])C([H])=NC2=N1)C1=NN(C([H])=C1[H])C([H])([H])C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0
2267,[H]N(C(=O)C([H])([H])SC1=NC([H])=C(N1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(C([H])=C([H])C([H])=C1[H])C(=O)OC([H])([H])C([H])([H])[H],0
1264,[H]N(C1=NC2=C(S1)C([H])=C([H])C([H])=C2[H])C1=NC2=C(N1[H])C([H])=C([H])C([H])=N2,1
3000,[H]N([H])C1=C(N=NN1C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C(=O)N([H])C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
1650,[H]N(C1=NN=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1[H],1
5645,[H]C1=C([H])C2=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N2C(=O)C1=C(OC([H])([H])[H])C([H])=C(SC([H])([H])[H])C([H])=C1[H],0
312,[H]N(C1=C([H])C([H])=C(C([H])=C1[H])C1=NN(C(=O)C2=C([H])C([H])=C([H])S2)C([H])(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C1([H])[H])S(=O)(=O)C([H])([H])C([H])([H])[H],1
1396,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F,1
3541,[H]C1=C(C#N)C(=NN1C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H],0
1510,[H]N=C1C2=C(C([H])=C([H])C([H])=C2[H])N(C(=C1C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1
5051,[H]N(C(=O)C([H])([H])N1C([H])=NC2=C1C([H])=C([H])C([H])=C2[H])C1=C([H])C(=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0
1430,[H]C1=NC([H])=C(C([H])=N1)C([H])(N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],1
5563,[H]C1=C([H])C([H])=C([H])C(=N1)N1C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H],0
1385,[H]N([H])C(=O)C1=C(N([H])C2=C(Br)C([H])=NC(=N2)N([H])C2([H])C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])S(=O)(=O)C([H])([H])[H])C([H])=C([H])C([H])=C1F,1
3479,[H]N(C(=O)C1=C([H])C([H])=C(Br)O1)C([H])([H])C([H])(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])S1,0
10,[H]OC(C1=C([H])N=C([H])C([H])=C1[H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C1=C(C#N)C([H])=C([H])C([H])=C1[H],1
3878,[H]OC(=O)C1=C([H])C([H])=C(N([H])C(=O)C(N([H])C(=O)C([H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0
1295,[H]C1=NC([H])=C(C([H])=C1[H])C([H])(N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H],1
5747,[H]N([H])S(=O)(=O)OC([H])([H])C([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
1521,[H]C1=C([H])C([H])=C(C([H])=C1[H])C1=NC2=C(N=C(C3=C([H])C([H])=C([H])C([H])=C3[H])C3=C1C([H])=C([H])C([H])=C3[H])C([H])=C([H])C([H])=C2[H],0
1050,[H]N(C(=O)C1=C(C([H])=C(F)C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=C([H])N=C([H])N=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H],1
4183,[H]OC1=C([H])C([H])=C(C([H])=C1[H])N(C(=S)N([H])C1=C([H])C([H])=C(SC([H])(F)F)C([H])=C1[H])C([H])([H])[H],0
4790,[H]N(N=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)C([H])([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],0
3277,[H]N(C(=O)C(=O)OC([H])([H])C([H])([H])[H])C1=C(C([H])=C([H])C([H])=C1[H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
2016,[H]N(C(=O)C([H])([H])N1N=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=NN1C([H])([H])[H],0
3035,[H]N(C(=O)C1=C(N2C([H])=C(N=C2S1)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
5889,[H]N(C([H])([H])[H])C([H])([H])C([H])(N([H])C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0
5652,[H]C([H])=C1C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C3([H])OC(=O)C([H])(C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])C3([H])C([H])([H])C12[H],0
581,[H]C1=NC2=C(SC(=NN2C(=O)C([H])([H])C([H])([H])[H])C2=C([H])C3=C(C([H])=C2[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])N1C(=O)C([H])([H])C([H])([H])[H],1
987,[H]OC([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])SC2=C1C(=NC([H])=C2C1=C([H])C([H])=C([H])C(=C1[H])S(=O)(=O)C([H])([H])[H])N([H])[H],1
3516,[H]SC1=NC(=NC2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[H],0
3310,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C([H])C2=NSN=C12)C([H])([H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C([H])([H])[H],0
367,[H]N(C1=C([H])N=C([H])C([H])=C1[H])C([H])(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1
1381,[H]C1=C([H])C(=C([H])C(=C1[H])C([H])([H])SC1=NN=C(O1)C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],1
5646,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)N1N=C(C2=C([H])C([H])=C([H])O2)C([H])([H])C1([H])C1=C([H])C([H])=C([H])O1,0
4751,[H]N1N=C(SC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])N=C1C1=C([H])C([H])=C([H])O1,0
2625,[H]C1=C([H])C2=C(C([H])=C1[H])C([H])([H])C([H])(N2C(=O)C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],0
3628,[H]OC1(C([H])([H])S(=O)(=O)C([H])([H])C2=C([H])C([H])=C(Cl)C([H])=C2[H])C([H])([H])C([H])([H])N(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],0
3333,[H]N(C(=O)C([H])(SC1=NC([H])([H])C([H])([H])S1)C([H])([H])[H])C1=NN=C(S1)C1=C([H])C([H])=C(F)C([H])=C1[H],0
1327,[H]N1N=C([H])C([H])=C1C1=C([H])N=C(S1)C1=C([H])C([H])=NC([H])=C1[H],1
2513,[H]N(C1=C(C(=NC2=NC([H])=NN12)C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],0
2141,[H]N(C(=O)C1=NN([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C1=C([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
1285,[H]N(C1=C([H])N=C([H])C([H])=C1[H])C1([H])C([H])([H])N(C(=O)C2=C(OC([H])([H])[H])N=C(OC([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H],1
2784,[H]N(C(=O)C1(C([H])([H])C1([H])[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
2380,[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C(F)C([H])=C([H])C(=C1[H])C1=C([H])N2N=C(OC([H])([H])[H])C([H])=C([H])C2=N1,0
5981,[H]N(C(=O)C1=C([H])C(=NN1C([H])([H])[H])C([H])([H])[H])C1([H])C2=C(N(N=C2[H])C2=C([H])C(=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0
5758,[H]N(C(=O)C1=C([H])C(=C([H])C([H])=C1[H])N1N=NN=C1[H])C1=C(C#N)C([H])=C([H])S1,0
3076,[H]C1=C([H])C([H])=C(O1)C(=O)OC1=C(N(C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[H])C(=O)C([H])([H])[H],0
1901,[H]N(C(=O)C1=C(N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C([H])C(Cl)=C1[H])C1=C(C([H])=C([H])C(F)=C1[H])C([H])([H])[H],0
4781,[H]C1=NC([H])=C([H])C(=C1[H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C(=O)C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])C1=O,0
594,[H]OC1([H])C([H])([H])C([H])([H])C([H])(N([H])C2=NC(N([H])C3=C4C(=O)N([H])C([H])([H])C4=C([H])C([H])=C3[H])=C(Br)C([H])=N2)C([H])([H])C1([H])[H],1
1813,[H]N(C(=O)C([H])([H])SC1=NN2C(=NN=C2C2=NC([H])=C([H])C([H])=C2[H])C([H])=C1[H])C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H],0
5024,[H]OC(=O)C([H])([H])OC1=C(C([H])=NN([H])C(=O)C([H])([H])N([H])C(=O)C2=C([H])C([H])=C(C([H])=C2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H],0
4695,[H]N=C(N([H])[H])N([H])C(=N[H])N([H])C1=C([H])C2=C(C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0
2017,[H]N(C1=NC(=C(C(=O)N1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
2153,[H]N(C(=O)N([H])C([H])([H])C([H])([H])N([H])C1=NN=C(N([H])C2=NC(=C([H])C([H])=C2[H])C([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],0
2759,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C1=C(F)C([H])=C(F)C([H])=C1[H],0
444,[H]N(C(=O)N([H])S(=O)(=O)C1=C(Cl)C([H])=C([H])C([H])=C1[H])C1=NC(=NC(OC([H])([H])[H])=N1)C([H])([H])[H],0
2420,[H]N(C(=O)C1=NN2C(N([H])C([H])(C3=C([H])C([H])=C(C([H])=C3[H])C([H])([H])[H])C([H])([H])C2([H])C(F)(F)F)=C1Cl)C([H])([H])C1=C(N(N=C1C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0
5165,[H]OC1=C(C([H])=NC2=C([H])N=C([H])C([H])=C2[H])C(=O)OC2=C1C([H])=C([H])C([H])=C2[H],0
696,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C2=C([H])N=C([H])C([H])=C2[H])C2=C([H])C([H])=C(C#N)C([H])=C2[H])C([H])([H])C1([H])[H],1
2933,[H]N1C(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])=C(C2=C1C([H])([H])C([H])(C1=C(Cl)C([H])=C([H])C([H])=C1[H])C([H])([H])C2=O)C([H])([H])[H],0
794,[H]N(C1=NC(=C([H])C([H])=N1)C1=C2C([H])=C([H])C([H])=NN2N=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)C([H])([H])[H],1
3771,[H]OC1=C([H])C(=NC(=N1)N([H])C(=N[H])N([H])C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H])C([H])([H])SC1=NC2=C(S1)C([H])=C([H])C([H])=C2[H],0
3544,[H]OC(C(=O)N([H])N([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H])(C1=C([H])C([H])=C([H])S1)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
1961,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=NC2=C(S1)C([H])=C([H])C([H])=C2[H],0
5807,[H]C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1[H])C([H])([H])C([H])([H])C1=NN=C(O1)C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)C1([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
5923,[H]N(C(=O)C([H])([H])C([H])([H])S(=O)(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NN=C(SC([H])([H])C([H])([H])OC([H])([H])[H])S1,0
6075,[H]OC([H])([H])C([H])([H])N(C1=NC(=C([H])S1)C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])N1C(=NC2=C1C([H])=C([H])C([H])=C2[H])C1=C([H])C([H])=NC([H])=C1[H],0
2669,[H]C1=C(C2=C(SC3=NN=NN3C([H])([H])[H])N=C([H])N=C2S1)C1=C([H])C([H])=C([H])C([H])=C1[H],0
2923,[H]C1=C([H])C(=C([H])C([H])=C1N1N=NN=C1SC([H])([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H],0
2152,[H]N(C(=O)C1=NN(C(=C1[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=NN=C(O1)C([H])([H])C([H])([H])SC1=C([H])C([H])=C([H])C([H])=C1[H],0
4169,[H]N(C(=O)C([H])=C([H])C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
1466,[H]N1C(=O)N(C(=O)C11C2=C(C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C([H])([H])C1=C(C([H])=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H],0
2993,[H]N(C(=O)C1([H])C([H])([H])N(C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C1=C2N=C([H])C([H])=C([H])C2=C([H])C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H],0
2852,[H]C1=C([H])C([H])=C([H])C(=N1)C1=NOC(=N1)C1=C([H])C([H])=C([H])C2=C1C([H])=C([H])C([H])=C2[H],0
1208,[H]N(C(=O)C1=C(OC([H])=C1[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
4287,[H]OC1=NC(=NC2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])C1([H])[H],0
202,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])N(C2=NC3=C(N2[H])C([H])=C([H])C([H])=C3[H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(C2=C(C([H])=C([H])C(Cl)=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H],1
4759,[H]N([H])C1=C(C2=NC3=C(S2)C([H])=C([H])C([H])=C3[H])C(=O)C([H])([H])N1C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H],0
2518,[H]C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],0
5446,[H]N(C(=S)N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=NN([H])C([H])=C1C(=O)OC([H])([H])C([H])([H])[H],0
4223,[H]N(C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])P(=O)(OC1=C([H])C([H])=C([H])C([H])=C1[H])OC1=C([H])C([H])=C([H])C([H])=C1[H],0
2845,[H]N(C([H])(C([H])([H])[H])C([H])(N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(F)C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])S1)S(=O)(=O)C([H])([H])[H],0
3419,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])N1C(=O)C2=C(C([H])=C([H])C([H])=C2[H])C1=O)C1=NN=C(S1)C([H])([H])C([H])([H])C([H])([H])[H],0
5358,[H]OC12C(=O)C([H])=C([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])OC(=O)C(=C([H])[H])C1([H])C2([H])[H],0
1561,[H]N(C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[H],0
4467,[H]N1C(=S)N(C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])O2)C1([H])[H],0
3455,[H]N1C(=O)N(C(=O)C1=C([H])C1=C([H])N(C2=C1C([H])=C([H])C([H])=C2[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H],0
4216,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=NN([H])C(=O)C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C2([H])[H])C([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],0
1594,[H]N(C(=O)OC([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])(N1C([H])([H])C([H])([H])N(C2=C([H])C([H])=C(F)C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])O1,1
3378,[H]OC1(N(N=C(C(=O)OC([H])([H])[H])C1([H])[H])C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0
229,[H]N(C1=NOC2=C1C([H])=C(C([H])=C2[H])C([H])([H])[H])C1=NC(=NC([H])=C1[H])N([H])C1=C([H])C(=C([H])C([H])=C1[H])S(=O)(=O)C([H])([H])[H],1
102,[H]OC([H])(C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C2=C([H])N=C([H])C([H])=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],1
169,[H]N(C1([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])C([H])(C1=NC([H])=C([H])N=C1[H])C1=C(F)C([H])=C(F)C([H])=C1[H])S(=O)(=O)C1=C([H])C([H])=C(C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H],1
5611,[H]N(C(=O)N([H])C1=NC([H])=C([H])C([H])=C1C([H])([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H],0
1914,[H]N(C(=O)C1=C([H])C([H])=C([H])S1)C1=C([H])C([H])=C(C([H])=C1[H])C12C([H])([H])C3([H])C([H])([H])C([H])(C([H])([H])C(C4=C([H])C([H])=C([H])C([H])=C4[H])(C3([H])[H])C1([H])[H])C2([H])[H],0
5638,[H]N(C(=O)C1=C(Cl)C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
1415,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C2=C([H])N=C([H])C([H])=C2[H])C2=C([H])C([H])=C(C([H])=C2[H])C(F)(F)F)C([H])([H])C1([H])[H],1
4986,[H]OC1=C2C(SC([H])=C2C2=C([H])C([H])=C(C([H])=C2[H])C([H])([H])[H])=NC([H])=N1,0
2285,[H]N(C(=O)N1C([H])([H])C([H])([H])N(C2=NN=C(N([H])C3=NC([H])=C([H])C(=C3[H])C([H])([H])[H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],0
2565,[H]C1=NC([H])=C(C([H])=C1[H])C1([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2=C1C1=C(N2C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])C1=C([H])N=C([H])C([H])=C1[H],0
2010,[H]OC([H])(C1=C([H])C([H])=NC2=C1C([H])=C(OC([H])([H])[H])C([H])=C2[H])C1([H])N2C([H])([H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])C2([H])[H])C1([H])[H],0
6110,[H]OC([H])(C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
4628,[H]OC1=C([H])C([H])=C([H])C(N([H])C2=C(Cl)C(=O)N(C2=O)C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C1[H],0
2490,[H]C1=C([H])C23OC1([H])C([H])(C(=O)OC([H])([H])[H])C2([H])C(=O)N(C([H])([H])C1([H])OC([H])([H])C([H])([H])C1([H])[H])C3([H])[H],0
3845,[H]C(=C([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C(=O)OC1=C([H])C2=C(C([H])=C1[H])C(=O)C(=C([H])O2)C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],0
1973,[H]C1=C([H])C2=C(C([H])=C1[H])N(C(=N2)C(=O)C1=C([H])C([H])=C([H])C2=C1C([H])=C([H])C([H])=C2[H])C([H])([H])[H],0
1209,[H]N(C([H])(C1=C([H])N=C([H])C([H])=C1[H])C1=C(F)C([H])=C(Cl)C([H])=C1[H])C1([H])C([H])([H])C([H])([H])N(C2=NC([H])=C([H])S2)C([H])([H])C1([H])[H],1
412,[H]OC([H])(C([H])([H])OC1=C([H])C2=C(C([H])=C1[H])C([H])=C(Br)C([H])=C2[H])C([H])([H])N(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1
1975,[H]C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C1=C(N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])C2=C(N=C1[H])C([H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C2[H],0
5276,[H]N([H])N1C(SC([H])([H])C2=C([H])C([H])=C(F)C([H])=C2[H])=NN=C1C1=C([H])C([H])=NC([H])=C1[H],0
6022,[H]N(C(=O)C1=C(OC([H])(F)F)C([H])=C([H])C([H])=C1[H])C([H])(C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])=NC([H])=C1[H])C([H])([H])[H],0
2778,[H]N(C(=O)C1=C([H])C([H])=C([H])C(=C1[H])S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C#N)C([H])=C1[H],0
991,[H]N(C(=O)N([H])C1=C([H])C(F)=C(C([H])=C1[H])C([H])([H])[H])C1=C([H])C(Cl)=C([H])C([H])=C1[H],1
3466,[H]C([H])=C([H])N1C([H])=C([H])N=C1P(=S)(C1=NC([H])=C([H])N1C([H])=C([H])[H])C1=NC([H])=C([H])N1C([H])=C([H])[H],0
4602,[H]N(C(=O)N([H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H])C(=O)C([H])([H])SC1=NN=C(S1)N([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
4244,[H]N(C(=O)C([H])([H])OC(=O)C([H])([H])SC1=C(C([H])=C(Br)C([H])=C1[H])C([H])([H])[H])C([H])([H])C1=C([H])C2=C(OC([H])([H])O2)C([H])=C1[H],0
2978,[H]N([H])C(=O)C([H])([H])SC1=C([H])C([H])=C(Br)C([H])=C1[H],0
2468,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C1=C(OC([H])([H])[H])C([H])=C([H])C(=C1[H])C([H])([H])[H],0
4748,[H]OC(=O)C([H])([H])C([H])([H])SC1=NC2=C(C([H])=C([H])C([H])=C2[H])N1C([H])([H])C([H])([H])C([H])([H])[H],0
1379,[H]N([H])C1=NC2=C(C(=C(N2[H])C([H])([H])[H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2[H])C(=N1)C([H])([H])[H],1
1186,[H]C1=NC([H])=C(C([H])=C1[H])N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C1([H])C([H])([H])C([H])([H])N(C([H])([H])C2=C([H])C([H])=C([H])C(=C2[H])C([H])([H])[H])C([H])([H])C1([H])[H],1
